user_id,gender_id,profession_id,country_id,language_id,education_id,created_at
29425,1,5,236,1,4,"October 16, 2021, 6:44 PM"
29426,1,12,235,1,1,"October 16, 2021, 6:57 PM"
29427,1,11,236,1,1,"October 16, 2021, 7:05 PM"
29428,1,10,177,1,6,"October 16, 2021, 7:19 PM"
29429,1,12,236,1,1,"October 16, 2021, 7:57 PM"
29430,1,2,197,1,6,"October 16, 2021, 8:51 PM"
29431,2,12,157,1,2,"October 16, 2021, 9:10 PM"
29432,1,10,177,1,5,"October 16, 2021, 9:15 PM"
29433,1,3,235,1,3,"October 16, 2021, 9:48 PM"
29434,1,3,236,1,4,"October 16, 2021, 9:57 PM"
29435,1,3,233,1,4,"October 16, 2021, 9:57 PM"
29436,1,3,236,1,2,"October 16, 2021, 11:04 PM"
29437,4,12,235,1,2,"October 16, 2021, 11:12 PM"
29438,1,12,236,1,2,"October 16, 2021, 11:49 PM"
29439,2,7,236,1,1,"October 17, 2021, 12:07 AM"
29440,4,12,236,1,2,"October 17, 2021, 12:08 AM"
29441,1,3,236,1,3,"October 17, 2021, 12:39 AM"
29442,1,7,236,1,4,"October 17, 2021, 1:31 AM"
29443,1,2,236,1,3,"October 17, 2021, 1:46 AM"
29444,2,7,236,1,3,"October 17, 2021, 1:49 AM"
29445,1,2,236,1,1,"October 17, 2021, 2:43 AM"
29446,1,12,236,1,2,"October 17, 2021, 3:18 AM"
29447,3,2,236,1,3,"October 17, 2021, 3:18 AM"
29448,2,12,236,1,4,"October 17, 2021, 4:11 AM"
29449,1,1,110,1,6,"October 17, 2021, 4:39 AM"
29450,2,4,183,1,4,"October 17, 2021, 6:14 AM"
29451,1,12,236,1,1,"October 17, 2021, 7:16 AM"
29452,2,2,236,1,4,"October 17, 2021, 9:34 AM"
29453,1,11,83,1,4,"October 17, 2021, 10:26 AM"
29454,1,12,236,1,3,"October 17, 2021, 1:35 PM"
29455,1,3,119,1,4,"October 17, 2021, 1:36 PM"
29456,2,12,22,1,1,"October 17, 2021, 2:26 PM"
29457,2,12,177,1,4,"October 17, 2021, 2:31 PM"
29458,2,12,40,1,3,"October 17, 2021, 3:07 PM"
29459,1,10,236,1,2,"October 17, 2021, 3:17 PM"
29460,1,8,216,1,6,"October 17, 2021, 3:39 PM"
29461,1,12,236,1,1,"October 17, 2021, 3:58 PM"
29462,1,4,236,1,4,"October 17, 2021, 4:02 PM"
29463,2,12,236,1,3,"October 17, 2021, 4:28 PM"
29464,1,12,236,1,1,"October 17, 2021, 6:55 PM"
29465,1,1,40,1,1,"October 17, 2021, 7:19 PM"
29466,2,5,40,1,6,"October 17, 2021, 8:08 PM"
29467,1,12,228,1,3,"October 17, 2021, 8:53 PM"
29468,1,12,40,1,3,"October 17, 2021, 8:54 PM"
29469,4,2,236,1,3,"October 17, 2021, 10:18 PM"
29470,3,12,236,1,1,"October 17, 2021, 10:50 PM"
29471,1,3,235,1,5,"October 18, 2021, 12:11 AM"
29472,4,3,236,1,4,"October 18, 2021, 12:39 AM"
29473,1,12,236,1,1,"October 18, 2021, 1:39 AM"
29474,1,12,209,3,1,"October 18, 2021, 3:26 AM"
29475,1,1,236,1,3,"October 18, 2021, 3:34 AM"
29476,1,12,235,1,3,"October 18, 2021, 10:43 AM"
29477,1,3,195,1,5,"October 18, 2021, 10:56 AM"
29478,2,5,113,1,2,"October 18, 2021, 12:06 PM"
29479,4,2,83,1,4,"October 18, 2021, 1:34 PM"
29480,1,12,235,1,3,"October 18, 2021, 2:51 PM"
29481,1,12,135,1,1,"October 18, 2021, 3:51 PM"
29482,1,11,235,1,4,"October 18, 2021, 4:14 PM"
29483,1,11,236,1,1,"October 18, 2021, 4:50 PM"
29484,2,12,215,1,3,"October 18, 2021, 6:34 PM"
29485,1,12,235,1,3,"October 18, 2021, 7:22 PM"
29486,2,10,76,1,5,"October 18, 2021, 7:29 PM"
29487,1,12,236,1,1,"October 18, 2021, 9:03 PM"
29488,4,12,236,1,2,"October 18, 2021, 9:23 PM"
29489,2,2,236,1,2,"October 18, 2021, 10:53 PM"
29490,1,3,236,1,4,"October 18, 2021, 11:08 PM"
29491,1,12,236,1,5,"October 18, 2021, 11:18 PM"
29492,1,12,236,1,4,"October 19, 2021, 12:21 AM"
29493,1,12,236,1,1,"October 19, 2021, 1:11 AM"
29494,1,12,236,1,3,"October 19, 2021, 1:23 AM"
29495,1,12,236,1,4,"October 19, 2021, 1:41 AM"
29496,2,4,32,1,4,"October 19, 2021, 2:16 AM"
29497,1,3,236,1,1,"October 19, 2021, 3:00 AM"
29498,1,4,236,1,4,"October 19, 2021, 3:50 AM"
29499,2,12,112,5,3,"October 19, 2021, 4:58 AM"
29500,1,12,236,1,1,"October 19, 2021, 5:11 AM"
29501,2,11,236,1,6,"October 19, 2021, 5:34 AM"
29502,1,1,40,1,4,"October 19, 2021, 5:44 AM"
29503,4,2,100,2,1,"October 19, 2021, 6:42 AM"
29504,1,7,112,5,5,"October 19, 2021, 8:14 AM"
29505,1,12,235,1,3,"October 19, 2021, 9:17 AM"
29506,4,1,14,1,1,"October 19, 2021, 10:18 AM"
29507,1,7,183,1,5,"October 19, 2021, 10:32 AM"
29508,1,12,14,1,3,"October 19, 2021, 10:35 AM"
29509,1,11,218,1,5,"October 19, 2021, 12:05 PM"
29510,1,1,166,1,4,"October 19, 2021, 2:15 PM"
29511,1,12,83,1,1,"October 19, 2021, 2:25 PM"
29512,1,1,14,1,6,"October 19, 2021, 2:59 PM"
29513,4,6,40,2,6,"October 19, 2021, 5:28 PM"
29514,1,12,235,1,1,"October 19, 2021, 5:32 PM"
29515,2,12,236,1,4,"October 19, 2021, 5:42 PM"
29516,2,4,206,1,2,"October 19, 2021, 5:55 PM"
29517,1,11,235,1,4,"October 19, 2021, 6:41 PM"
29518,1,9,22,1,3,"October 19, 2021, 6:53 PM"
29519,,,,1,,"October 19, 2021, 7:00 PM"
29520,1,12,236,1,3,"October 19, 2021, 7:05 PM"
29521,1,12,235,1,3,"October 19, 2021, 8:33 PM"
29522,1,3,215,1,3,"October 19, 2021, 9:34 PM"
29523,1,5,235,1,4,"October 19, 2021, 9:58 PM"
29524,1,12,236,1,1,"October 19, 2021, 10:23 PM"
29525,2,5,236,1,3,"October 19, 2021, 10:25 PM"
29526,1,2,40,1,4,"October 20, 2021, 12:09 AM"
29527,1,6,40,1,6,"October 20, 2021, 12:21 AM"
29528,4,12,236,1,4,"October 20, 2021, 12:47 AM"
29529,4,7,175,1,4,"October 20, 2021, 12:50 AM"
29530,1,12,236,1,2,"October 20, 2021, 12:51 AM"
29531,2,12,236,1,1,"October 20, 2021, 1:17 AM"
29532,1,5,236,1,3,"October 20, 2021, 2:56 AM"
29533,4,11,14,1,4,"October 20, 2021, 3:29 AM"
29534,1,12,236,1,3,"October 20, 2021, 3:49 AM"
29535,1,12,183,1,1,"October 20, 2021, 4:02 AM"
29536,2,1,119,1,1,"October 20, 2021, 6:28 AM"
29537,1,1,144,1,4,"October 20, 2021, 7:20 AM"
29538,1,1,236,1,4,"October 20, 2021, 9:11 AM"
29539,4,5,40,1,1,"October 20, 2021, 9:53 AM"
29540,1,12,215,1,3,"October 20, 2021, 10:42 AM"
29541,2,1,83,1,3,"October 20, 2021, 11:48 AM"
29542,1,11,15,1,3,"October 20, 2021, 12:06 PM"
29543,1,12,76,1,3,"October 20, 2021, 1:48 PM"
29544,2,12,236,1,3,"October 20, 2021, 4:19 PM"
29545,2,5,236,1,1,"October 20, 2021, 4:28 PM"
29546,1,12,236,1,1,"October 20, 2021, 4:28 PM"
29547,1,2,236,1,1,"October 20, 2021, 4:30 PM"
29548,1,2,236,1,1,"October 20, 2021, 4:38 PM"
29549,2,5,236,1,1,"October 20, 2021, 4:38 PM"
29550,1,8,236,1,1,"October 20, 2021, 4:50 PM"
29551,1,12,110,1,3,"October 20, 2021, 5:19 PM"
29552,1,9,236,1,4,"October 20, 2021, 6:00 PM"
29553,1,12,235,1,4,"October 20, 2021, 6:18 PM"
29554,1,11,236,1,2,"October 20, 2021, 6:18 PM"
29555,2,12,236,1,1,"October 20, 2021, 6:31 PM"
29556,2,12,236,1,1,"October 20, 2021, 6:33 PM"
29557,2,12,236,1,3,"October 20, 2021, 6:39 PM"
29558,1,4,236,1,3,"October 20, 2021, 7:36 PM"
29559,4,5,209,3,3,"October 20, 2021, 7:56 PM"
29560,1,11,236,1,4,"October 20, 2021, 9:12 PM"
29561,1,11,236,1,4,"October 20, 2021, 9:27 PM"
29562,,,,1,,"October 20, 2021, 11:01 PM"
29563,1,1,236,1,2,"October 20, 2021, 11:11 PM"
29564,1,11,236,1,4,"October 20, 2021, 11:17 PM"
29565,1,2,236,1,1,"October 21, 2021, 1:05 AM"
29566,1,3,236,1,1,"October 21, 2021, 1:20 AM"
29567,1,11,236,1,4,"October 21, 2021, 1:46 AM"
29568,1,11,40,1,4,"October 21, 2021, 2:48 AM"
29569,1,12,236,1,1,"October 21, 2021, 3:29 AM"
29570,1,12,236,1,2,"October 21, 2021, 4:18 AM"
29571,1,5,14,1,5,"October 21, 2021, 4:52 AM"
29572,,,,1,,"October 21, 2021, 9:21 AM"
29573,1,12,76,1,1,"October 21, 2021, 10:07 AM"
29574,1,12,236,1,2,"October 21, 2021, 10:21 AM"
29575,1,1,177,1,5,"October 21, 2021, 10:43 AM"
29576,1,3,183,1,1,"October 21, 2021, 10:58 AM"
29577,1,8,119,1,1,"October 21, 2021, 11:27 AM"
29578,1,7,236,1,3,"October 21, 2021, 12:02 PM"
29579,1,12,110,1,2,"October 21, 2021, 12:18 PM"
29580,1,12,129,1,1,"October 21, 2021, 12:53 PM"
29581,1,12,157,1,2,"October 21, 2021, 1:32 PM"
29582,4,3,234,1,6,"October 21, 2021, 2:38 PM"
29583,1,12,109,1,3,"October 21, 2021, 2:43 PM"
29584,1,3,235,1,2,"October 21, 2021, 2:50 PM"
29585,1,12,236,1,3,"October 21, 2021, 3:22 PM"
29586,1,11,177,1,1,"October 21, 2021, 3:26 PM"
29587,2,5,209,3,4,"October 21, 2021, 3:43 PM"
29588,2,12,236,1,3,"October 21, 2021, 4:46 PM"
29589,1,7,70,1,3,"October 21, 2021, 4:58 PM"
29590,1,11,209,3,3,"October 21, 2021, 5:09 PM"
29591,1,2,235,1,3,"October 21, 2021, 5:29 PM"
29592,1,3,236,1,3,"October 21, 2021, 5:53 PM"
29593,2,12,236,1,2,"October 21, 2021, 6:07 PM"
29594,4,9,236,1,6,"October 21, 2021, 6:38 PM"
29595,4,12,235,1,3,"October 21, 2021, 7:13 PM"
29596,1,9,235,1,3,"October 21, 2021, 7:14 PM"
29597,2,5,235,1,4,"October 21, 2021, 7:36 PM"
29598,2,10,178,1,5,"October 21, 2021, 7:44 PM"
29599,1,12,236,1,3,"October 21, 2021, 8:18 PM"
29600,1,12,235,1,6,"October 21, 2021, 9:14 PM"
29601,1,3,183,1,4,"October 21, 2021, 10:01 PM"
29602,1,12,236,1,2,"October 21, 2021, 10:26 PM"
29603,1,12,236,1,1,"October 21, 2021, 11:01 PM"
29604,1,11,236,1,2,"October 21, 2021, 11:13 PM"
29605,1,12,236,1,3,"October 22, 2021, 12:01 AM"
29606,1,12,236,1,1,"October 22, 2021, 12:22 AM"
29607,1,12,236,1,1,"October 22, 2021, 1:40 AM"
29608,1,8,236,1,4,"October 22, 2021, 3:40 AM"
29609,2,12,236,1,1,"October 22, 2021, 3:40 AM"
29610,1,7,76,1,2,"October 22, 2021, 3:43 AM"
29611,1,12,235,1,3,"October 22, 2021, 3:53 AM"
29612,1,1,236,1,3,"October 22, 2021, 4:38 AM"
29613,1,1,236,1,1,"October 22, 2021, 8:14 AM"
29614,1,3,109,1,5,"October 22, 2021, 9:42 AM"
29615,4,2,157,1,4,"October 22, 2021, 10:29 AM"
29616,2,2,209,3,3,"October 22, 2021, 10:33 AM"
29617,1,3,14,1,4,"October 22, 2021, 10:36 AM"
29618,1,8,177,1,1,"October 22, 2021, 11:12 AM"
29619,1,12,157,1,2,"October 22, 2021, 11:56 AM"
29620,4,1,83,1,4,"October 22, 2021, 12:30 PM"
29621,1,11,14,1,3,"October 22, 2021, 12:54 PM"
29622,1,,178,1,,"October 22, 2021, 1:08 PM"
29623,3,1,183,1,4,"October 22, 2021, 1:58 PM"
29624,3,12,236,1,2,"October 22, 2021, 2:00 PM"
29625,4,12,236,1,1,"October 22, 2021, 3:10 PM"
29626,1,1,40,1,1,"October 22, 2021, 3:16 PM"
29627,1,12,70,1,1,"October 22, 2021, 3:22 PM"
29628,1,6,236,1,1,"October 22, 2021, 3:30 PM"
29629,1,3,83,1,4,"October 22, 2021, 4:00 PM"
29630,1,12,216,1,3,"October 22, 2021, 4:21 PM"
29631,1,11,236,1,2,"October 22, 2021, 5:06 PM"
29632,1,5,236,1,3,"October 22, 2021, 5:30 PM"
29633,1,2,76,1,1,"October 22, 2021, 5:37 PM"
29634,4,12,123,1,1,"October 22, 2021, 5:56 PM"
29635,1,9,83,1,1,"October 22, 2021, 6:26 PM"
29636,1,12,236,1,2,"October 22, 2021, 6:30 PM"
29637,1,11,236,1,2,"October 22, 2021, 6:44 PM"
29638,1,7,119,1,4,"October 22, 2021, 6:52 PM"
29639,1,5,236,1,6,"October 22, 2021, 7:17 PM"
29640,1,8,236,1,4,"October 22, 2021, 7:24 PM"
29641,4,12,236,1,1,"October 22, 2021, 9:56 PM"
29642,1,5,177,1,5,"October 22, 2021, 10:45 PM"
29643,1,12,236,1,2,"October 23, 2021, 12:49 AM"
29644,1,12,228,1,1,"October 23, 2021, 12:50 AM"
29645,4,10,236,2,1,"October 23, 2021, 1:15 AM"
29646,4,2,119,1,1,"October 23, 2021, 2:32 AM"
29647,4,1,236,1,4,"October 23, 2021, 4:06 AM"
29648,1,5,236,1,4,"October 23, 2021, 4:20 AM"
29649,1,11,14,1,3,"October 23, 2021, 4:22 AM"
29650,1,5,236,1,5,"October 23, 2021, 6:20 AM"
29651,1,11,54,3,4,"October 23, 2021, 6:51 AM"
29652,1,12,236,1,3,"October 23, 2021, 8:43 AM"
29653,4,12,175,1,4,"October 23, 2021, 8:50 AM"
29654,1,3,60,1,3,"October 23, 2021, 9:05 AM"
29655,4,11,157,1,4,"October 23, 2021, 10:18 AM"
29656,1,3,119,1,4,"October 23, 2021, 10:30 AM"
29657,1,3,76,1,5,"October 23, 2021, 10:49 AM"
29658,1,12,235,1,3,"October 23, 2021, 11:44 AM"
29659,1,3,181,1,5,"October 23, 2021, 12:00 PM"
29660,1,12,195,1,1,"October 23, 2021, 12:13 PM"
29661,2,12,123,1,4,"October 23, 2021, 12:36 PM"
29662,1,3,209,3,4,"October 23, 2021, 2:39 PM"
29663,1,11,83,1,5,"October 23, 2021, 2:46 PM"
29664,1,11,109,1,2,"October 23, 2021, 3:02 PM"
29665,1,12,235,1,4,"October 23, 2021, 3:16 PM"
29666,2,11,235,1,2,"October 23, 2021, 3:27 PM"
29667,1,11,83,1,3,"October 23, 2021, 4:27 PM"
29668,1,4,183,1,4,"October 23, 2021, 4:29 PM"
29669,1,12,209,3,3,"October 23, 2021, 4:55 PM"
29670,1,12,236,1,3,"October 23, 2021, 6:55 PM"
29671,2,12,83,1,1,"October 23, 2021, 7:13 PM"
29672,2,1,236,1,3,"October 23, 2021, 8:00 PM"
29673,4,12,110,1,3,"October 23, 2021, 8:29 PM"
29674,1,8,236,1,4,"October 23, 2021, 8:49 PM"
29675,4,3,216,1,5,"October 23, 2021, 9:16 PM"
29676,1,2,236,1,1,"October 23, 2021, 10:07 PM"
29677,1,11,236,1,4,"October 23, 2021, 10:50 PM"
29678,1,12,236,1,1,"October 23, 2021, 10:50 PM"
29679,1,11,236,1,1,"October 23, 2021, 10:52 PM"
29680,1,1,236,1,4,"October 24, 2021, 12:21 AM"
29681,1,1,236,1,4,"October 24, 2021, 1:31 AM"
29682,2,12,236,1,2,"October 24, 2021, 1:58 AM"
29683,1,10,236,1,6,"October 24, 2021, 3:04 AM"
29684,1,3,86,1,1,"October 24, 2021, 3:13 AM"
29685,1,3,236,1,4,"October 24, 2021, 3:13 AM"
29686,1,12,235,1,3,"October 24, 2021, 3:25 AM"
29687,1,1,166,1,5,"October 24, 2021, 5:39 AM"
29688,1,12,236,1,3,"October 24, 2021, 6:56 AM"
29689,1,9,236,1,1,"October 24, 2021, 8:29 AM"
29690,4,11,200,1,4,"October 24, 2021, 9:51 AM"
29691,2,12,236,1,2,"October 24, 2021, 9:57 AM"
29692,3,12,236,1,2,"October 24, 2021, 12:17 PM"
29693,1,12,236,1,1,"October 24, 2021, 12:39 PM"
29694,2,12,236,1,1,"October 24, 2021, 1:48 PM"
29695,1,12,235,1,3,"October 24, 2021, 1:59 PM"
29696,1,12,236,1,1,"October 24, 2021, 3:13 PM"
29697,1,5,236,1,5,"October 24, 2021, 4:02 PM"
29698,1,12,236,1,1,"October 24, 2021, 4:05 PM"
29699,1,8,236,1,1,"October 24, 2021, 4:51 PM"
29700,1,2,121,1,6,"October 24, 2021, 5:11 PM"
29701,1,3,236,1,6,"October 24, 2021, 6:11 PM"
29702,1,9,76,1,2,"October 24, 2021, 6:31 PM"
29703,1,12,236,1,1,"October 24, 2021, 6:35 PM"
29704,4,12,235,1,2,"October 24, 2021, 6:35 PM"
29705,1,1,157,1,4,"October 24, 2021, 6:45 PM"
29706,1,11,236,1,4,"October 24, 2021, 7:15 PM"
29707,1,11,40,1,3,"October 24, 2021, 7:25 PM"
29708,2,1,236,1,4,"October 24, 2021, 7:29 PM"
29709,1,7,233,1,1,"October 24, 2021, 7:52 PM"
29710,1,11,236,1,1,"October 24, 2021, 9:19 PM"
29711,1,12,236,1,1,"October 24, 2021, 9:33 PM"
29712,1,12,236,1,2,"October 24, 2021, 9:50 PM"
29713,4,2,236,1,2,"October 24, 2021, 10:06 PM"
29714,2,2,236,1,5,"October 24, 2021, 10:07 PM"
29715,1,12,236,1,2,"October 24, 2021, 10:18 PM"
29716,2,12,236,1,4,"October 24, 2021, 10:35 PM"
29717,1,12,236,1,1,"October 24, 2021, 10:59 PM"
29718,2,12,236,1,1,"October 24, 2021, 11:12 PM"
29719,1,12,236,1,1,"October 24, 2021, 11:17 PM"
29720,1,2,236,1,1,"October 25, 2021, 12:08 AM"
29721,1,12,236,1,2,"October 25, 2021, 12:28 AM"
29722,1,5,236,1,5,"October 25, 2021, 1:19 AM"
29723,1,12,236,1,1,"October 25, 2021, 2:05 AM"
29724,1,12,236,1,1,"October 25, 2021, 2:20 AM"
29725,1,12,236,1,1,"October 25, 2021, 2:56 AM"
29726,2,5,236,1,6,"October 25, 2021, 4:22 AM"
29727,1,12,236,1,2,"October 25, 2021, 4:32 AM"
29728,1,11,236,1,3,"October 25, 2021, 6:08 AM"
29729,4,3,14,1,4,"October 25, 2021, 7:10 AM"
29730,1,12,236,1,2,"October 25, 2021, 8:21 AM"
29731,1,2,144,3,5,"October 25, 2021, 9:28 AM"
29732,1,,236,1,,"October 25, 2021, 9:59 AM"
29733,1,12,203,1,3,"October 25, 2021, 10:19 AM"
29734,1,12,235,1,1,"October 25, 2021, 11:45 AM"
29735,1,12,119,1,5,"October 25, 2021, 11:53 AM"
29736,1,5,236,1,1,"October 25, 2021, 12:37 PM"
29737,1,11,83,1,3,"October 25, 2021, 12:58 PM"
29738,1,12,235,1,3,"October 25, 2021, 1:18 PM"
29739,1,12,76,1,1,"October 25, 2021, 1:52 PM"
29740,1,3,104,1,4,"October 25, 2021, 2:02 PM"
29741,1,12,236,1,2,"October 25, 2021, 3:01 PM"
29742,1,12,22,1,3,"October 25, 2021, 3:05 PM"
29743,2,5,236,1,4,"October 25, 2021, 3:11 PM"
29744,1,12,236,1,3,"October 25, 2021, 3:38 PM"
29745,1,9,236,1,2,"October 25, 2021, 4:30 PM"
29746,1,12,183,1,1,"October 25, 2021, 5:20 PM"
29747,1,12,157,1,2,"October 25, 2021, 5:31 PM"
29748,2,12,236,1,1,"October 25, 2021, 5:35 PM"
29749,2,12,236,1,1,"October 25, 2021, 5:36 PM"
29750,1,11,242,1,3,"October 25, 2021, 5:49 PM"
29751,1,3,209,3,2,"October 25, 2021, 6:12 PM"
29752,1,6,236,1,2,"October 25, 2021, 6:48 PM"
29753,1,5,209,3,3,"October 25, 2021, 9:03 PM"
29754,2,5,236,1,3,"October 25, 2021, 9:33 PM"
29755,1,12,40,1,2,"October 25, 2021, 9:36 PM"
29756,1,2,183,1,1,"October 25, 2021, 9:49 PM"
29757,2,6,236,1,5,"October 25, 2021, 10:31 PM"
29758,1,10,157,1,5,"October 25, 2021, 10:31 PM"
29759,4,12,236,1,3,"October 25, 2021, 11:14 PM"
29760,1,11,236,1,3,"October 25, 2021, 11:38 PM"
29761,1,2,236,1,2,"October 25, 2021, 11:43 PM"
29762,1,12,236,1,1,"October 25, 2021, 11:48 PM"
29763,1,12,236,1,3,"October 26, 2021, 12:00 AM"
29764,1,2,32,1,2,"October 26, 2021, 12:01 AM"
29765,1,5,32,1,5,"October 26, 2021, 12:05 AM"
29766,1,11,236,1,4,"October 26, 2021, 12:31 AM"
29767,1,12,236,1,2,"October 26, 2021, 12:40 AM"
29768,1,12,40,1,4,"October 26, 2021, 12:54 AM"
29769,1,12,236,1,2,"October 26, 2021, 1:12 AM"
29770,1,5,236,1,3,"October 26, 2021, 1:56 AM"
29771,2,12,236,1,1,"October 26, 2021, 2:04 AM"
29772,1,12,40,1,1,"October 26, 2021, 3:17 AM"
29773,1,12,236,1,1,"October 26, 2021, 3:41 AM"
29774,1,11,103,1,4,"October 26, 2021, 6:22 AM"
29775,1,4,236,1,3,"October 26, 2021, 6:31 AM"
29776,1,2,159,1,3,"October 26, 2021, 7:17 AM"
29777,1,12,177,1,3,"October 26, 2021, 10:11 AM"
29778,1,5,83,1,6,"October 26, 2021, 10:20 AM"
29779,1,11,177,1,5,"October 26, 2021, 12:50 PM"
29780,2,2,100,2,4,"October 26, 2021, 1:04 PM"
29781,1,12,235,1,6,"October 26, 2021, 1:08 PM"
29782,1,11,235,1,1,"October 26, 2021, 1:19 PM"
29783,1,3,236,1,3,"October 26, 2021, 3:16 PM"
29784,1,12,166,1,3,"October 26, 2021, 3:20 PM"
29785,1,2,228,1,5,"October 26, 2021, 3:58 PM"
29786,2,7,236,1,3,"October 26, 2021, 4:08 PM"
29787,3,1,236,1,3,"October 26, 2021, 5:57 PM"
29788,2,10,235,1,3,"October 26, 2021, 6:32 PM"
29789,1,3,235,1,1,"October 26, 2021, 6:40 PM"
29790,2,12,236,1,3,"October 26, 2021, 7:08 PM"
29791,1,6,235,1,4,"October 26, 2021, 7:19 PM"
29792,2,10,177,1,5,"October 26, 2021, 7:42 PM"
29793,1,5,216,1,6,"October 26, 2021, 7:58 PM"
29794,3,2,83,1,1,"October 26, 2021, 8:10 PM"
29795,2,12,236,1,4,"October 26, 2021, 8:40 PM"
29796,1,11,236,1,5,"October 26, 2021, 9:22 PM"
29797,1,11,236,1,2,"October 26, 2021, 9:38 PM"
29798,4,12,228,1,1,"October 26, 2021, 10:03 PM"
29799,4,12,228,1,1,"October 26, 2021, 10:04 PM"
29800,4,12,228,1,1,"October 26, 2021, 10:05 PM"
29801,4,12,228,1,1,"October 26, 2021, 10:07 PM"
29802,4,12,228,1,1,"October 26, 2021, 10:08 PM"
29803,1,12,236,1,2,"October 26, 2021, 11:10 PM"
29804,1,1,236,1,1,"October 26, 2021, 11:28 PM"
29805,1,2,236,1,6,"October 27, 2021, 12:05 AM"
29806,1,12,236,1,2,"October 27, 2021, 1:24 AM"
29807,1,7,236,1,4,"October 27, 2021, 2:25 AM"
29808,1,12,40,1,6,"October 27, 2021, 3:11 AM"
29809,1,12,236,1,2,"October 27, 2021, 5:40 AM"
29810,1,12,14,1,3,"October 27, 2021, 5:52 AM"
29811,1,12,236,1,1,"October 27, 2021, 6:43 AM"
29812,1,12,236,1,1,"October 27, 2021, 7:24 AM"
29813,1,8,21,1,2,"October 27, 2021, 9:19 AM"
29814,1,12,22,1,4,"October 27, 2021, 9:35 AM"
29815,1,12,235,1,2,"October 27, 2021, 10:22 AM"
29816,2,5,236,1,4,"October 27, 2021, 11:05 AM"
29817,2,12,235,1,3,"October 27, 2021, 11:48 AM"
29818,1,12,236,1,2,"October 27, 2021, 12:06 PM"
29819,1,12,235,1,3,"October 27, 2021, 1:17 PM"
29820,1,12,135,1,3,"October 27, 2021, 1:24 PM"
29821,1,12,157,1,3,"October 27, 2021, 2:01 PM"
29822,1,12,183,1,3,"October 27, 2021, 3:10 PM"
29823,4,2,40,1,5,"October 27, 2021, 3:17 PM"
29824,2,6,200,2,3,"October 27, 2021, 3:19 PM"
29825,1,3,83,1,1,"October 27, 2021, 3:31 PM"
29826,1,12,236,1,3,"October 27, 2021, 4:10 PM"
29827,1,12,236,1,4,"October 27, 2021, 5:47 PM"
29828,2,1,157,1,4,"October 27, 2021, 7:21 PM"
29829,1,11,76,1,4,"October 27, 2021, 7:30 PM"
29830,4,12,228,1,1,"October 27, 2021, 7:37 PM"
29831,4,12,228,1,1,"October 27, 2021, 7:39 PM"
29832,4,12,228,1,1,"October 27, 2021, 7:41 PM"
29833,4,12,228,1,1,"October 27, 2021, 7:42 PM"
29834,4,12,228,1,1,"October 27, 2021, 7:43 PM"
29835,1,12,236,1,2,"October 27, 2021, 8:52 PM"
29836,2,5,236,1,4,"October 27, 2021, 9:22 PM"
29837,1,12,236,1,4,"October 27, 2021, 9:58 PM"
29838,1,1,236,1,1,"October 27, 2021, 11:05 PM"
29839,2,5,14,1,5,"October 27, 2021, 11:18 PM"
29840,1,1,236,1,3,"October 27, 2021, 11:34 PM"
29841,1,12,107,1,3,"October 28, 2021, 12:23 AM"
29842,2,5,174,3,4,"October 28, 2021, 1:02 AM"
29843,1,12,236,1,3,"October 28, 2021, 1:23 AM"
29844,2,12,236,3,4,"October 28, 2021, 1:39 AM"
29845,1,12,236,1,2,"October 28, 2021, 2:20 AM"
29846,1,12,234,1,4,"October 28, 2021, 2:41 AM"
29847,1,12,236,1,3,"October 28, 2021, 3:26 AM"
29848,,,236,1,,"October 28, 2021, 4:18 AM"
29849,1,12,15,1,1,"October 28, 2021, 4:29 AM"
29850,,,236,1,,"October 28, 2021, 5:16 AM"
29851,,,236,1,,"October 28, 2021, 5:17 AM"
29852,,,236,1,,"October 28, 2021, 5:19 AM"
29853,,,236,1,,"October 28, 2021, 5:20 AM"
29854,,,236,1,,"October 28, 2021, 5:21 AM"
29855,1,12,159,1,2,"October 28, 2021, 7:35 AM"
29856,1,7,103,1,4,"October 28, 2021, 9:12 AM"
29857,2,8,135,2,4,"October 28, 2021, 10:16 AM"
29858,1,12,236,1,2,"October 28, 2021, 11:11 AM"
29859,1,2,235,1,3,"October 28, 2021, 11:31 AM"
29860,1,11,177,1,1,"October 28, 2021, 1:38 PM"
29861,1,3,70,1,2,"October 28, 2021, 1:52 PM"
29862,1,11,14,1,3,"October 28, 2021, 2:40 PM"
29863,1,1,235,1,3,"October 28, 2021, 3:28 PM"
29864,4,12,228,1,1,"October 28, 2021, 3:36 PM"
29865,1,3,76,1,5,"October 28, 2021, 5:08 PM"
29866,4,12,83,1,2,"October 28, 2021, 6:09 PM"
29867,1,2,236,1,5,"October 28, 2021, 6:24 PM"
29868,1,12,101,1,2,"October 28, 2021, 6:45 PM"
29869,1,5,236,1,6,"October 28, 2021, 7:06 PM"
29870,1,12,236,1,2,"October 28, 2021, 7:35 PM"
29871,2,5,76,1,1,"October 28, 2021, 7:47 PM"
29872,4,12,228,1,1,"October 28, 2021, 8:04 PM"
29873,4,12,228,1,1,"October 28, 2021, 8:06 PM"
29874,4,12,228,1,1,"October 28, 2021, 8:07 PM"
29875,4,12,228,1,1,"October 28, 2021, 8:09 PM"
